,Source,URL,Sents_Leicht,Sents_Standard,sents_leicht,sents_standard
3922,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-erfurter-zoo-wassergraben-loewen-erneuert-100.html,,,Damit die Löwin Bastet wieder schwimmen gehen kann.,So kann die Löwin Bastet wieder darin schwimmen gehen.
3923,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-baby-geburtsstation-klinik-regiomed-tu100.html,,,Sonneberg ist eine Stadt im Bundes-Land Thüringen.Dort gibt es ein großes Krankenhaus.Es heißt: Regiomed-Klinikum.,Sonneberg is a town located in the state of Thuringia in Germany. There is a large hospital called Regiomed-Klinikum in the town.
3924,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-baby-geburtsstation-klinik-regiomed-tu100.html,,,"In dem Krankenhaus gibt es eine Geburts-Station.Dort arbeiten schon seit einigen Jahren zu wenig Mitarbeiter.Zum Beispiel: • Ärzte • und Hebammen.Seit einiger Zeit gibt es in der Geburts-Station noch weniger Mitarbeiter.Das ist so, weil: • Einige Mitarbeiter in Eltern-Zeit sind. • Einige Mitarbeiter gekündigt haben. • Und einige Mitarbeiter krank sind.","Within the hospital, there is a maternity ward that has been facing a shortage of staff for a number of years. This shortage includes a lack of doctors and midwives. Recently, the maternity ward has experienced an even greater decrease in staff due to some employees taking parental leave, others resigning, and some being on sick leave."
3925,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-baby-geburtsstation-klinik-regiomed-tu100.html,,,Die Chefs von dem Krankenhaus wissen noch nicht: Wie lange die Geburts-Station zu bleibt.Wenn das Krankenhaus keine neuen Mitarbeiter bekommt.Dann wird die Geburts-Station für immer zu gemacht.,"The hospital management is currently unsure of how long the maternity ward will remain open if they are unable to hire new staff. If they are unable to recruit new employees, the maternity ward may be permanently closed."
3926,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-baby-geburtsstation-klinik-regiomed-tu100.html,,,In den letzten 3 Jahren wurden schon 5 Geburts-Stationen in Thüringen geschlossen.Denn auch dort gab es zu wenige Mitarbeiter.Und es werden seit einigen Jahren auch immer weniger Kinder geboren.Auch deshalb wurden die Geburts-Stationen zu gemacht.,"Over the past three years, five maternity wards have already been closed in Thuringia due to a similar lack of staff. Additionally, the number of births has been decreasing in recent years, which has also contributed to the closure of maternity wards."
3927,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Manche Menschen bekommen oft Betrugs-Anrufe.Die Betrüger rufen zum Beispiel ältere Menschen an.Dabei benutzen sie zum Beispiel den Enkel-Trick.,Viele Menschen werden oft Opfer von Betrugsanrufen. Die Betrüger rufen zum Beispiel ältere Menschen an und nutzen dabei den Enkel-Trick.
3928,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Enkel-Trick bedeutet:Ein Betrüger ruft bei einem älteren Menschen an.Der Betrüger tut dabei so:Als ob er ein Angehöriger von dem älteren Menschen ist.Dann erzählt der Betrüger:Er braucht sehr schnell Geld von dem älteren Menschen.,"Der Enkel-Trick funktioniert so: Ein Betrüger gibt sich am Telefon als Angehöriger des älteren Menschen aus und behauptet, dringend Geld zu benötigen."
3929,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Der ältere Mensch bezahlt dann das Geld.Dabei denkt er:Er hat dem Angehörigen mit dem Geld geholfen.Aber in Wahrheit hat er nur Geld an einen Betrüger bezahlt. In schwerer Sprache heißt das dann:Die älteren Menschen werden Opfer vom Enkel-Trick.,"Der ältere Mensch überweist daraufhin das Geld und denkt, er habe damit seinem Angehörigen geholfen. In Wahrheit hat er jedoch nur einem Betrüger Geld gegeben."
3930,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Der Enkel-Trick wird jetzt manchmal anders gemacht,Heutzutage wird der Enkel-Trick manchmal auf andere Weise angewendet.
3931,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Manche Betrüger benutzen jetzt Künstliche Intelligenzfür den Enkel-Trick.Das machen die Betrüger so:Sie suchen alte Ton-Aufnahmen von einem Angehörigen.Ein Computer lernt damit die Stimme von dem Angehörigen.Und der Computer kann dann mit dieser Stimme sprechen.,Manche Betrüger verwenden Künstliche Intelligenz für den Enkel-Trick. Sie suchen alte Tonaufnahmen eines Angehörigen und lassen einen Computer die Stimme lernen. Der Computer kann dann mit dieser Stimme sprechen.
3932,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Das bedeutet:Die Betrüger können noch einfacher den Enkel-Trick machen.Denn die Opfer hören am Telefon die Stimme von dem Angehörigen.Sie können nur schwer erkennen:Dass ein Computer mit ihnen spricht. Wie die Opfer den Enkel-Trick erkennen können,"Das bedeutet, dass die Betrüger den Enkel-Trick noch einfacher durchführen können, da die Opfer am Telefon die Stimme des vermeintlichen Angehörigen hören. Es fällt ihnen schwer zu erkennen, dass sie tatsächlich mit einem Computer sprechen."
3933,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Im Bundes-Land Thüringen gibt es die Verbraucher-Zentrale.Sie hat gesagt:Die Menschen sollen genau auf die Stimme im Telefon achten.Wenn ein Computer spricht:Dann klingt die Stimme oft anders.Zum Beispiel: • Die Stimme sagt jedes Wort einzeln.,"Die Verbraucherzentrale in Thüringen hat empfohlen, genau auf die Stimme am Telefon zu achten. Wenn eine Computerstimme spricht, klingt sie oft anders."
3934,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Sie sagt keine ganzen Sätze. • Die Stimme sagt manche Wörter falsch. • Oder manche Wörter klingen merkwürdig.,Zum Beispiel spricht sie jedes Wort einzeln und nicht in ganzen Sätzen oder sie spricht manche Wörter fehlerhaft oder merkwürdig.
3935,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Die Menschen sollen dann sofort mit dem Telefon-Gespräch aufhören.Und sie sollen gleich bei den Angehörigen anrufen.So können sie heraus-finden: • Ob sie eben wirklich mit dem Angehörigen gesprochen haben. • Oder ob ein Betrüger angerufen hat.,"Die Menschen sollten dann sofort das Telefonat beenden und direkt bei ihren Angehörigen anrufen. So können sie herausfinden, ob sie tatsächlich mit dem Angehörigen gesprochen haben oder ob ein Betrüger angerufen hat."
3936,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-verbraucherzentrale-betrug-kuenstliche-intelligenz-stimmen-nachahmen-100.html,,,Was die Opfer gegen den Enkel-Trick machen können Die Verbraucher-Zentrale hat auch gesagt:Die Betrüger finden die Telefon-Nummern von den Opfernim Telefon-Buch.Deshalb sollen ältere Menschen ihre Telefon-Nummernaus dem Telefon-Buch raus-nehmen lassen.So können die Betrügernicht mehr die Telefon-Nummern finden.Und sie könnennicht mehr so einfach den Enkel-Trick machen.,"Die Verbraucherzentrale hat auch darauf hingewiesen, dass Betrüger die Telefonnummern der Opfer im Telefonbuch finden. Daher sollten ältere Menschen ihre Telefonnummern aus dem Telefonbuch entfernen lassen. So können die Betrüger die Nummern nicht mehr finden und der Enkel-Trick wird ihnen nicht mehr so einfach gelingen."
3937,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-kyffhaeuser-sensationsfund-burgkapelle-100.html,,,Der Kyffhäuser ist ein kleines Mittel-Gebirge im Harz.Das Mittel-Gebirge ist in den Bundes-Ländern: • Thüringen • und Sachsen-Anhalt.,"Der Kyffhäuser ist ein kleines Mittelgebirge im Harz, das sich über die Bundesländer Thüringen und Sachsen-Anhalt erstreckt."
3938,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-kyffhaeuser-sensationsfund-burgkapelle-100.html,,,Auf dem Kyffhäuser werden seit langer Zeit Ausgrabungen gemacht. Das bedeutet: Fach-Leute suchen dort in der Erde nach sehr alten Sachen.,"Seit langer Zeit werden Ausgrabungen auf dem Kyffhäuser durchgeführt, bei denen Archäologen nach sehr alten Gegenständen suchen."
3939,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-kyffhaeuser-sensationsfund-burgkapelle-100.html,,,Diese Fach-Leute heißen: Archäologen.,
3940,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-kyffhaeuser-sensationsfund-burgkapelle-100.html,,,Jetzt haben Archäologen die Reste von einer sehr alte Burg-Kapelle gefunden. Das ist eine alte Kirche.Die Burg-Kapelle ist aus dem späten Mittelalter.,"Kürzlich haben sie die Überreste einer sehr alten Burgkapelle entdeckt, also einer alten Kirche aus dem späten Mittelalter."
3941,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-kyffhaeuser-sensationsfund-burgkapelle-100.html,,,Holger Grönwald ist der Chef von der Ausgrabung. Er hat gesagt:Die Burg-Kapelle ist aus dem 11. Jahr-Hundert.Das bedeutet: Sie ist schon sehr alt.,"Holger Grönwald leitet die Ausgrabung und hat erklärt, dass die Burgkapelle aus dem 11. Jahrhundert stammt - sie ist also schon sehr alt."
3942,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-kyffhaeuser-sensationsfund-burgkapelle-100.html,,,Wir wussten nicht: Dass es hier eine so alte Burg-Kapelle gibt.,"Es war bislang nicht bekannt, dass es dort eine solch alte Burgkapelle gibt."
3943,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-kyffhaeuser-sensationsfund-burgkapelle-100.html,,,Sie ist aus großen viereckigen Steinen gebaut.So wurden im Mittel-Alter sehr viele Gebäude gebaut.,"Die Burgkapelle wurde aus großen, viereckigen Steinen gebaut, wie es im Mittelalter oft üblich war."
3944,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-kyffhaeuser-sensationsfund-burgkapelle-100.html,,,Am 10. September vom Jahr 2023 können sich die Menschen die Burg-Kapelle zum 1. Mal ansehen.,"Am 10. September 2023 haben die Menschen die Möglichkeit, die Burgkapelle erstmals zu besichtigen."
3945,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-kyffhaeuser-sensationsfund-burgkapelle-100.html,,,Das ist der Tag vom offenen Denkmal.,An diesem Tag findet der Tag des offenen Denkmals statt.
3946,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte_sprache-thueringen-aufforstung-mehr-foerderung100.html,,,In dem Bundes-Land Thüringensind viele Bäume kaputt gegangen.Das ist zum Beispiel deshalb so: • Weil es in den letzten Jahren oft zu trocken für die Bäume war. • Und weil es Waldbrände gab.Deshalb sollen jetzt neue Bäume gepflanzt werden.In schwerer Sprache heißt das: Aufforstung.,"Im Bundesland Thüringen sind viele Bäume durch ausgedörrtes Wetter und Waldbrände beschädigt worden. Um dem entgegenzuwirken, sollen nun neue Bäume gepflanzt werden, was in Fachsprache als Aufforstung bezeichnet wird."
3947,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte_sprache-thueringen-aufforstung-mehr-foerderung100.html,,,"Die Auf-forstung kostet viel Geld.Deshalb will Thüringen jetzt mehr Geld dafür geben.Susanna Karawanskij ist die Forst-Ministerin von Thüringen.Sie hat gesagt:Es soll zum Beispiel mehr Geld geben,um kleine Bäume zu kaufen.Denn kleine Bäume sind teurer geworden.Und es soll auch Geld für Lösch-Wasser-Stellen geben.Weil es so oft trocken ist,kann es mehr Waldbrände geben.Mit den Lösch-Wasser-Stellensollen Waldbrände schneller gelöscht werden.","Die Aufforstungsmaßnahmen erfordern hohe finanzielle Mittel, weshalb Thüringen mehr Geld für diesen Zweck bereitstellen möchte. Die Forstministerin von Thüringen, Susanna Karawanskij, hat erklärt, dass es zum Beispiel mehr Geld für den Kauf von kleinen Bäumen geben soll, da diese inzwischen teurer geworden sind. Des Weiteren soll auch Geld für die Einrichtung von Löschwasserstellen bereitgestellt werden. Da es häufig trocken ist, besteht ein erhöhtes Risiko von Waldbränden und mit den Löschwasserstellen können Brände schneller gelöscht werden."
3948,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte_sprache-thueringen-goldfisch-sterben-weimarhallenpark-feuerwehr100.html,,,Weimar ist eine Stadt im Bundes-Land Thüringen.Dort gibt es den Weimar-Hallenpark mit einem großen Teich.In diesem Teich schwimmen verschiedene Fische.Aber am Sonntag sind dort 200 Goldfische gestorben.,"In Weimar, a city in the state of Thuringia, there is a park called Weimar-Hallenpark with a large pond. Various fishes swim in this pond. However, on Sunday, 200 goldfish died there."
3949,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte_sprache-thueringen-goldfisch-sterben-weimarhallenpark-feuerwehr100.html,,,Der Bürger-Meister in Weimar ist Ralf Kirsten.Er hat gesagt:Die Feuerwehr hat die Goldfische schon aus dem Teich geholt.Aber bis jetzt wissen wir noch nicht:Warum so viele Goldfische gestorben sind.,"Ralf Kirsten, the mayor of Weimar, said that the fire department had already retrieved the goldfish from the pond. However, the cause of death for so many goldfish is still unknown."
3950,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte_sprache-thueringen-goldfisch-sterben-weimarhallenpark-feuerwehr100.html,,,Ralf Kirsten hat auch gesagt:Vielleicht hatten die Goldfische eine Krankheit.Oder sie sind gestorben:Weil das Wasser im Teich vom Regen sehr dreckig war.,Ralf Kirsten also mentioned that it is possible that the goldfish had a disease or they died because the water in the pond was very dirty due to rain.
3951,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte_sprache-thueringen-goldfisch-sterben-weimarhallenpark-feuerwehr100.html,,,Aus dem Teich wurde schon Wasser genommen.Das wird heute zusammen mit einigen Goldfischenin ein Labor in Langensalza geschickt.Dort wird dann alles untersucht.Und dann können die Menschen vielleicht heraus-finden:Warum die Goldfische im Teich gestorben sind.,"Water has already been taken from the pond and will be sent along with some goldfish to a laboratory in Langensalza. There, everything will be examined, and hopefully, people will be able to find out why the goldfish in the pond died."
3952,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-kultur-museumsnacht-urbane-kunst-schnitzeljagd-100.html,,,"In vielen deutschen Städten können die Menschenschöne Sachen unternehmen.Zum Beispiel in den Städten: • Gera im Bundes-Land Thüringen, • Leipzig im Bundes-Land Sachsen • und Magdeburg im Bundes-Land Sachsen-Anhalt.","In vielen deutschen Städten gibt es verschiedene Aktivitäten, die Menschen unternehmen können. Zum Beispiel in den Städten Gera, Leipzig und Magdeburg."
3953,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-kultur-museumsnacht-urbane-kunst-schnitzeljagd-100.html,,,GeraIn Gera gibt es am Freitag eine Museums-Nacht.Ab 18 Uhr gibt es dann besondere Veranstaltungen in allen Museen.Zum Beispiel bei der Kunst-Sammlung in Gera.Sie ist in der Orangerie.Im Moment ist dort eine Kunst-Ausstellung von Doris Ziegler.Sie macht zum Beispiel Kunst über die Zeit von der Wende.,"In Gera gibt es freitags eine Museumsnacht, bei der ab 18 Uhr besondere Veranstaltungen in allen Museen stattfinden. Ein Beispiel ist die Kunst-Sammlung in der Orangerie, wo derzeit eine Kunstausstellung von Doris Ziegler über die Zeit der Wende zu sehen ist."
3954,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-kultur-museumsnacht-urbane-kunst-schnitzeljagd-100.html,,,"LeipzigIn Leipzig gibt es in diesem Jahr ein großes Festival.Es heißt: ibug.Das Festival ist auf einem großen Gelände im Stadt-Teil Engelsdorf.Dieses Gelände heißt: RAW.Dort war früher eine Fabrik für Züge.Jetzt können die Menschen dort urbane Kunst an-schauen.Denn für das Festival ist das ganze Gelände zu einem Kunst-Werk geworden.Künstler aus der ganzen Welt haben dort Kunst gemacht.Zum Beispiel: • Graffiti-Bilder, • Kunst-Installationen • und verschiedene Veranstaltungen.","In Leipzig findet dieses Jahr ein großes Festival namens ibug statt. Es wird auf einem Gelände im Stadtteil Engelsdorf abgehalten, das früher eine Zugfabrik war. Dort können Besucher urbane Kunst betrachten, denn das gesamte Gelände wurde in ein Kunstwerk verwandelt. Künstler aus der ganzen Welt haben dort Graffiti-Bilder, Kunstinstallationen und verschiedene Veranstaltungen geschaffen."
3955,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-kultur-museumsnacht-urbane-kunst-schnitzeljagd-100.html,,,"MagdeburgIn Magdeburg gibt es eine besondere Schnitzel-Jagd.Diese Schnitzel-Jagd haben die Mitglieder von einer bestimmten Initiative organisiert.Sie heißt: Radkultur.Bei der Schnitzel-Jagd können die Menschen viele verschiedene Wege fahren.Auf diesen Wegen gibt es dann einige Stände.Dort können die Menschen zum Beispiel: • Sticker bekommen, • verschiedene Spiele spielen • und bei Quizzen mit-machen.","In Magdeburg gibt es eine besondere Schnitzeljagd, die von der Initiative Radkultur organisiert wird. Die Teilnehmer können verschiedene Wege fahren und dabei an verschiedenen Stationen verschiedene Dinge bekommen, wie Aufkleber, Spiele spielen und an Quizzen teilnehmen."
3956,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-kultur-museumsnacht-urbane-kunst-schnitzeljagd-100.html,,,Dabei können die Menschen auch Preise gewinnen.,Dabei können sie auch Preise gewinnen.
3957,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-jena-schwimmbad-montag-becken-schwimmen-lobeda-100.html,,,Im Bundes-Land Thüringen ist die Stadt Jena.Lobeda ist ein Stadt-Teil von Jena.Dort wurde in den letzten 3 Jahren ein neues Schwimmbad gebaut.Am Montag wird dieses Schwimmbad eröffnet.Und dann können die Menschen dort hingehenund schwimmen.,"In Thuringia, there is a city called Jena. Lobeda is a part of Jena. A new swimming pool has been built there in the last 3 years. The swimming pool will be opened on Monday, and people can go there to swim."
3958,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-jena-schwimmbad-montag-becken-schwimmen-lobeda-100.html,,,Im neuen Schwimmbad gibt es ein großes Schwimm-Becken.Es ist 50 Meter lang.Und es ist 2 Meter tief.Dort können Sportler zum Beispiel für ihre Wettkämpfe trainieren.Aber auch Lehrer können dort mit ihren Schul-Klassen hingehen:Damit die Schüler dort im Sport-Unterricht das Schwimmen lernen.,The new swimming pool has a large swimming pool. It is 50 meters long and 2 meters deep. Athletes can use it to train for their competitions. Teachers can also take their classes there so that the students can learn how to swim in physical education class.
3959,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-jena-schwimmbad-montag-becken-schwimmen-lobeda-100.html,,,Auf der Internet-Seite vom Schwimmbadkönnen die Menschen auch verschiedene Schwimm-Kurse buchen.Zum Beispiel: • Schwimm-Kurse für Kinder • oder einzelne Schwimm-Stunden für erwachsene Menschen.Die Menschen können dafür auf der Internet-Seite nach-schauen:Welche Schwimm-Kurse es noch gibt.,"On the website of the swimming pool, people can also book various swimming courses. For example, there are swimming courses for children or individual swimming lessons for adults. People can check on the website for the available swimming courses."
3960,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-jena-schwimmbad-montag-becken-schwimmen-lobeda-100.html,,,Wenn die Menschen kein Auto haben:Dann können sie sehr gut auch mit Straßenbahnenoder mit Bussen zum Schwimmbad fahren.Dafür können sie mit den Straßenbahn-Linien 1 oder 3 oder 4 fahren.Oder die Menschen fahren mit den Bussen 10 oder 17.Das Schwimmbad ist bei der Halte-Stelle: Emil-Wölk-Straße.Dort müssen die Menschen dann aussteigen.,"If people don't have a car, they can also easily get to the swimming pool by tram or bus. They can take tram lines 1, 3, or 4, or buses 10 or 17. The swimming pool is located at the Emil-Wölk-Straße stop. They will need to get off there."
3961,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-flugzeuge-kerosin-ablassen-100.html,,,Der Flughafen Leipzig-Halle ist im Bundes-Land Sachsen. Er ist zwischen den Städten Leipzig und Halle.,Der Flughafen Leipzig-Halle liegt im Bundesland Sachsen und befindet sich zwischen den Städten Leipzig und Halle.
3962,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-flugzeuge-kerosin-ablassen-100.html,,,Auf dem Flughafen Leipzig-Halle sind in den letzten Tagen 2 Flugzeuge not-gelandet. Das bedeutet: Sie konnten nicht weiter-fliegen. Weil an den Flugzeugen etwas kaputt war. Deshalb mussten sie auf dem Flughafen Leipzig-Halle landen.,"In den letzten Tagen mussten zwei Frachtflugzeuge auf dem Flughafen Leipzig-Halle notlanden, da sie einen technischen Defekt hatten und nicht weiterfliegen konnten."
3963,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-flugzeuge-kerosin-ablassen-100.html,,,Die 2 Flugzeuge waren Fracht-Flugzeuge. Sie bringen Waren von einem Land in ein anderes Land.,Frachtflugzeuge transportieren Waren von einem Land in ein anderes.
3964,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-flugzeuge-kerosin-ablassen-100.html,,,"Die 2 Fracht-Flugzeuge haben erst sehr viel Flugzeug-Benzin in der Luft ab-gelassen:Bevor sie not-gelandet sind. Bevor Flugzeuge not-landen,müssen sie viel Flugzeug-Benzin ablassen. Das bedeutet: Sie müssen das Flugzeug-Benzin in der Luft aus dem Tank fließen lassen.",Vor der Notlandung ließen die beiden Flugzeuge viel Treibstoff in der Luft ab.
3965,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-flugzeuge-kerosin-ablassen-100.html,,,Das ist eine Flug-Regel. Denn die Flugzeuge sind sehr schwer: Wenn sie einen vollen Tank haben. Sie könnten bei einer Not-Landung die Lande-Bahnen kaputt machen.,"Dies ist eine Sicherheitsmaßnahme, da Flugzeuge bei einer Notlandung mit vollem Tank die Landebahnen beschädigen könnten."
3966,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-flugzeuge-kerosin-ablassen-100.html,,,"Das Flugzeug-Benzin regnet dann vom Himmel herunter.Zum Beispiel: • Auf Städte, • Gemeinden, • Wälder • und Felder.","Der ausgelassene Treibstoff regnet dann vom Himmel herab und kann auf Städte, Gemeinden, Wälder und Felder gelangen."
3967,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-flugzeuge-kerosin-ablassen-100.html,,,Im Monat Juli hat schon mal 1 Flugzeug viel Flugzeug-Benzin ab-gelassen Ein Fachmann vom Umwelt-Bundes-Amt hat gesagt: Im Juli hat schon mal 1 Fracht-Flugzeug sehr viel Flugzeug-Benzin ab-gelassen. Das war in der Luft über dem Bundes-Land Sachsen-Anhalt. Das war aber nicht gefährlich für Menschen und Tiere.,"Im Juli wurde bereits ein Frachtflugzeug über Sachsen-Anhalt gesichtet, das viel Treibstoff abgelassen hat. Ein Experte des Umwelt-Bundesamtes hat jedoch darauf hingewiesen, dass dies für Menschen und Tiere nicht gefährlich ist."
3968,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-flugzeuge-kerosin-ablassen-100.html,,,Außerdem schreibt das Luftfahrt-Bundes-Amt immer auf: Wenn Flugzeuge in der Luft Flugzeug-Benzin ablassen müssen.,"Außerdem dokumentiert das Luftfahrt-Bundesamt immer, wenn Flugzeuge Treibstoff in der Luft ablassen müssen."
3969,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-auftakt-fuer-weimarer-kunstfest-100.html,,,Im Bundes-Land Thüringen ist die Stadt Weimar.Dort wird seit vielen Jahren immer wieder das Kunst-Fest gemacht.Das ist ein besonders wichtiges Kunst-Festival.Auch in diesem gibt es das Kunst-Fest wieder.Es heißt: Erinnern schafft Zukunft.,"In der Stadt Weimar in Thüringen findet seit vielen Jahren das Kunst-Fest statt, ein bedeutendes Kunst-Festival. Auch in diesem Jahr gibt es wieder das Kunst-Fest mit dem Titel ""Erinnern schafft Zukunft""."
3970,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-auftakt-fuer-weimarer-kunstfest-100.html,,,Günther Uecker ist ein bekannter Künstler.Er will ein besonderes Kunst-Werk aus Steinen machen.Dieses Kunst-Werk soll an die Menschen erinnern:Die im 2. Weltkrieg im KZ Buchenwald gestorben sind.Im Jahr 1999 hatte Günther Uecker schon so ein Kunst-Werk gemacht.Aber da musste dieses Kunst-Werk ab-gebaut werden:Weil es einen Wasser-Schaden gab.,"Der bekannte Künstler Günther Uecker plant, ein besonderes Kunstwerk aus Steinen zu erschaffen. Dieses Kunstwerk soll an die Menschen erinnern, die während des Zweiten Weltkriegs im Konzentrationslager Buchenwald gestorben sind. Bereits im Jahr 1999 hatte Günther Uecker ein ähnliches Kunstwerk geschaffen, doch es musste wegen eines Wasserschadens abgebaut werden."
3971,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-auftakt-fuer-weimarer-kunstfest-100.html,,,Das Kunst-Fest wird heute er-öffnet.Und die Menschen können es bis zum 10. September besuchen.Dabei können sie sich das Kunst-Werk von Günther Uecker anschauen.Aber sie können auch noch über 150 andere Veranstaltungenund Kunst-Werke sehen:Die auf dem Kunst-Fest gezeigt werden.,"Das Kunst-Fest wird heute eröffnet und kann von den Menschen bis zum 10. September besucht werden. Dabei haben sie die Möglichkeit, das Kunstwerk von Günther Uecker zu bewundern, aber auch über 150 andere Veranstaltungen und Kunstwerke zu sehen, die auf dem Kunst-Fest präsentiert werden."
3972,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-nordhausen-oberbuergermeister-buchmann-amtsenthebung-versuch-100.html,,,Nordhausen ist eine Stadt im Land-Kreis Nordhausen.Das ist im Bundes-Land Thüringen.Im Land-Kreis Nordhausen ist Matthias Jendricke der Landrat.Er hatte einen Streit mit Kai Buchmann.Das ist der Ober-Bürgermeister in Nordhausen.,"Nordhausen ist eine Stadt in Thüringen, genauer gesagt im Landkreis Nordhausen. Der Landrat des Landkreises Nordhausen ist Matthias Jendricke. Es gab einen Streit zwischen ihm und dem Oberbürgermeister von Nordhausen, Kai Buchmann."
3973,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-thueringen-nordhausen-oberbuergermeister-buchmann-amtsenthebung-versuch-100.html,,,Matthias Jendricke hat gesagt:Kai Buchmann soll nicht mehr der Ober-Bürgermeister sein.Denn er hat seine Arbeit nicht gut gemacht.Deshalb wurde Kai Buchmann von Matthias Jendricke suspendiert.,"Matthias Jendricke hat gesagt, dass Kai Buchmann nicht länger Oberbürgermeister sein soll, da er seine Arbeit nicht gut gemacht hat. Daraufhin hat Matthias Jendricke Kai Buchmann suspendiert."
