,Source,URL,Sents_Leicht,Sents_Standard,sents_leicht,sents_standard
3425,LS_einfachstars_gpt7,/blog/16165-hugo-egon-balder-sagt-4-hochzeiten-sind-genug.html,,,Das findet er wichtig.Hugo Egon Balder ist zum 5. mal verheiratet. Seine Frau heißt Elena Balder.,He is currently married for the fifth time to Elena Balder.
3426,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Gestern lief ein Tatort mit den Ermittlern aus Münster.,Gestern wurde eine Folge des Tatorts mit den Ermittlern aus Münster ausgestrahlt.
3427,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Axel Prahl und Jan Josef Liefers sind das beliebteste Tatort-Team überhaupt.,Axel Prahl und Jan Josef Liefers sind das beliebteste Tatort-Team überhaupt.
3428,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,"Gestern lief der Fall ""Mord ist die beste Medizin"". Und wieder hat der Münster-Krimi besonders hohe Einschalt-Quoten.","In der gestrigen Folge ""Mord ist die beste Medizin"" verzeichnete der Münster-Krimi wieder besonders hohe Einschaltquoten."
3429,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Das heißt: Sehr viele Menschen haben den Krimi gestern gesehen: mehr als 13 Millionen Menschen. Damit haben sie ihren eigenen Rekord vom letzten Fall überboten. Den hatten über 12 Millionen Menschen gesehen.,"Über 13 Millionen Menschen sahen den Krimi gestern, womit der Rekord der vorherigen Folge mit über 12 Millionen Zuschauern übertroffen wurde."
3430,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Den absoluten Rekord hält immer noch Tatort.Komissar Manfred Krug. Im Jahr 1992 haben fast 16 Millionen Zuschauerinnen und Zuschauer einen Tatort mit ihm gesehen.,"Den absoluten Rekord hält immer noch Tatortkommissar Manfred Krug, der im Jahr 1992 fast 16 Millionen Zuschauer hatte."
3431,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Im Fall von gestern musste Karl Friedrich Boerne ins Kranken-Haus. Von dort aus konnte er ermitteln.,"In dem gestrigen Fall musste Karl Friedrich Boerne ins Krankenhaus, von wo aus er weiterermittelte."
3432,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Es ging um Betrug mit Medikamenten.,Es ging um Betrug mit Medikamenten.
3433,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Die Zuschauerinnen und Zuschauer mochten den Tatort. In den Zeitungen war die Kritik unterschiedlich.,"Die Zuschauer mochten den Tatort, jedoch gab es unterschiedliche Kritiken in den Zeitungen."
3434,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Manchen ist das Team aus Münster zu lustig. Sie finde: Das ist kein Krimi mehr. Das ist eine Komödie.,"Einigen finden das Münster-Team zu lustig und sagen, dass es eher eine Komödie als ein Krimi sei."
3435,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Aber den Fans des Teams gefällt diese Mischung.Jan Josef LiefersEr ist Schauspieler und Sänger.,Aber den Fans des Teams gefällt genau diese Mischung. Jan Josef Liefers ist Schauspieler und Sänger.
3436,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Er spielt beim Tatort aus Münster mit. Da spielt er den Rechts-Mediziner Karl-Friedrich Boerne. [ Rechts-Mediziner heißt: Er untersucht tote Menschen.,Er spielt den Rechtsmediziner Karl-Friedrich Boerne im Tatort aus Münster.
3437,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Er will heraus-finden: Wie ist ein Mensch gestorben? ]Viele Familien-Mitglieder von Jan Josef Liefers sind beim Theater.,Viele Mitglieder seiner Familie arbeiten ebenfalls im Theater.
3438,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Sein Vater war Regisseur. Ein Regisseur plant Theater-Stücke. Seine Mutter ist Schauspielerin. Auch sein Opa war Schauspieler.,"Sein Vater war Regisseur, seine Mutter ist Schauspielerin und sein Opa war auch Schauspieler."
3439,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Und sein Halb-Bruder ist auch Schauspieler. Und eine seiner Töchter auch.,Sein Halbbruder und eine seiner Töchter sind ebenfalls Schauspieler.
3440,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Sie ist schon als Kind Schauspielerin.Nach der zehnten Klasse hat Jan Josef Liefers eine Ausbildung als Tischler gemacht. Diese Ausbildung hat er beim Theater gemacht. Das heißt: Er hat Bühnen-Bilder gebaut.Nach der Ausbildung hat Jan Josef Liefers ein Studium angefangen. Jan Josef Liefers hat schon als Schüler und als Student Theater gespielt.,Schon als Kind hat Liefers Theater gespielt und nach der zehnten Klasse eine Ausbildung als Tischler beim Theater gemacht.
3441,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,"Danach hat er an verschiedenen Theatern gearbeitet. In Dresden, Berlin und Hamburg.1994 hat er beim Theater gekündigt. Er wollte lieber fürs Fernsehen arbeiten. Seit 2002 spielt er beim Tatort mit.","Anschließend hat er ein Studium begonnen und an verschiedenen Theatern gearbeitet, bevor er sich 2002 dem Tatort anschloss."
3442,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Aber er macht auch andere Filme. Zum Beispiel diese:Für seine Arbeit als Schauspieler hat Jan Josef Liefers viele Preise gewonnen.Jan Josef Liefers hat eine eigene Fernseh-Firma.,Neben dem Tatort dreht er auch andere Filme und hat für seine schauspielerische Leistung viele Preise gewonnen.
3443,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Sie heißt Radio Doria Entertainment. [ Entertainment ist das englische Wort für Unterhaltung. ]Jan Josef Liefers singt auch und macht Musik. Mit 11 Jahren hat er seine erste Gitarre bekommen.,Zudem hat er eine eigene Filmfirma namens Radio Doria Entertainment und singt in seiner Band Radio Doria.
3444,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Seit vielen Jahren singt er in seiner Band Radio Doria.Jan Josef Liefers interessiert sich für Politik. Er kämpft gegen Armut. Er findet: Niemand in Deutschland soll mehr arm sein. Alle sollen genug Geld zum Leben haben.,Liefers interessiert sich auch für Politik und setzt sich gegen Armut ein.
3445,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Dafür setzt er sich ein.Jan Josef Liefers ist zum zweiten Mal verheiratet. Seine Frau heißt Anna Loos.Jan Josef Liefers hat 4 Kinder. 2 davon zusammen mit Anna Loos.,"Er ist zum zweiten Mal verheiratet, seine Frau heißt Anna Loos, und er hat insgesamt vier Kinder."
3446,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Er hat einen Sohn und 3 Töchter.Jan Josef Liefers macht Werbung im Fernsehen. Zum Beispiel für Schokolade. Und für Autos.Jan Josef Liefers hat ein Buch über sein Leben geschrieben. Und über die Musik in seinem Leben.,Neben seiner Schauspielkarriere ist Liefers auch als Werbefigur im Fernsehen bekannt und hat ein Buch über sein Leben und die Musik darin geschrieben.
3447,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Es heißt Soundtrack meiner Kindheit.,
3448,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,[ Ein Soundtrack ist die Musik in einem Film. ]Jan Josef Liefers fährt gerne Motor-Rad.,
3449,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Das ist sein Hobby.2016 war Jan Josef Liefers Hut-Träger des Jahres.,
3450,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Weil er gerne Hüte trägt.Und 2017 war er Krawatten-Mann des Jahres.,
3451,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Denn er trägt gerne Krawatten.,
3452,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Und er zieht sich gerne gut an.,
3453,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Das ist in seinen Fernseh-Rollen so.,
3454,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Und auch im echten Leben.Axel PrahlEr ist Schauspieler.,
3455,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Sein voller Name ist Axel Ferdinand Konstantin Prahl.,
3456,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Er spielt beim Tatort mit. Beim Tatort aus Münster. In der Serie spielt er den Kommissar Frank Thiel.Axel Prahl ist nicht gerne in die Schule gegangen. Er hat oft geschwänzt.,Axel Prahl ist ebenfalls Schauspieler und spielt im Tatort aus Münster den Kommissar Frank Thiel.
3457,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,[ Schwänzen heißt: Er ist oft nicht in die Schule gegangen. Er hat den Unterricht nicht besucht. ]Als junger Mann hat Axel Prahl ein Jahr lang in Spanien gelebt. Er hat auf der Straße Musik gemacht. So hat er sein Geld verdient.,"Er ist nicht gerne zur Schule gegangen und hat eine Zeitlang in Spanien gelebt, wo er als Straßenmusiker sein Geld verdiente."
3458,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Danach ist er zurück nach Deutschland gekommen. Er hat seinen Schul-Abschluss nach-gemacht. Danach hat er eine Schauspiel-Schule besucht.Nach der Schauspiel-Schule hat Axel Prahl am Theater gearbeitet.,Nach seiner Rückkehr nach Deutschland machte er seinen Schulabschluss nach und besuchte eine Schauspielschule.
3459,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Und er hat Musik gemacht. Er hat in verschiedenen Bands mit-gespielt.,Danach arbeitete er am Theater und spielte in verschiedenen Bands.
3460,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Axel Prahl wusste zuerst noch nicht: Will er in Zukunft Schauspieler sein oder Musiker?Ab 1992 hat Axel Prahl in Filmen und Fernseh-Serien mit-gespielt. Seit 2002 spielt er in der Fernseh-Reihe Tatort mit.Für seine Arbeit als Schauspieler hat Axel Prahl viele Preise gewonnen.,Ab 1992 war er in Filmen und Fernsehserien zu sehen und seit 2002 ist er Teil der Tatort-Reihe.
3461,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Zum Beispiel den Grimme-Preis. Oder die Goldene Kamera.Axel Prahl macht auch immer noch Musik.,"Auch Prahl hat für seine schauspielerische Leistung viele Preise gewonnen, unter anderem den Grimme-Preis und die Goldene Kamera."
3462,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Er hat eine eigene Band. Die Band heißt Insel-Orchester.Axel Prahl hat ein eigenes Musical geschrieben. [ Ein Musical ist ein Theater-Stück mit viel Tanz und Musik. ] In dem Musical geht es um die Stadt Hamburg.Axel Prahl hat 4 Kinder.,Neben der Schauspielerei ist er immer noch musikalisch aktiv und hat eine eigene Band namens Insel-Orchester.
3463,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,3 Töchter und einen Sohn.Axel Prahl ist zum dritten Mal verheiratet. Seine Frau heißt Silja Prahl.Axel Prahl ist Fußball-Fan.,"Er hat vier Kinder und ist zum dritten Mal verheiratet, seine Frau heißt Silja Prahl."
3464,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Seine Lieblings-Mannschaft ist der FC Sankt Pauli.Axel Prahl Lieblings-Farbe ist Blau.,Prahl ist außerdem ein Fußballfan und seine Lieblingsmannschaft ist der FC St. Pauli.
3465,LS_einfachstars_gpt7,/blog/16167-rekord-einschalt-quote-fuer-den-tatort-aus-muenster.html,,,Er lebt in Berlin.,Seine Lieblingsfarbe ist Blau und er lebt in Berlin.
3466,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,Claudia und Stefan Effenberg waren lange verheiratet. 10 Jahre lang.,"Claudia and Stefan Effenberg were married for a long time, for 10 years."
3467,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,Seit letztem Jahr leben sie getrennt.,Since last year they have been living separately.
3468,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,Beide hatten andere Beziehungen.,Both of them had other relationships.
3469,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,"Jetzt könnte es sein, dass die beiden wieder ein Paar werden.",Now it is possible that they will become a couple again.
3470,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,Am Wochenende hatte Claudia Effenberg Geburtstag. Den hat sie auf dem Oktober-Fest in München gefeiert.,Claudia Effenberg celebrated her birthday on the Oktoberfest in Munich over the weekend.
3471,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,Aber ihr Mann Stefan war schon einen Abend vorher bei ihr. Um mit ihr zu feiern.,But her husband Stefan was already with her the night before to celebrate with her.
3472,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,"Claudia Effenberg erzählt: ""Er hat mich gefragt, wann er mir mein Geschenk bringen soll.","Claudia Effenberg says: ""He asked me when he should bring me my present."
3473,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,"Und da meinte ich: 'Na, dann komm doch heute Abend vorbei.'","And I said, 'Well, why don't you come by tonight?'"
3474,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,"Das war sehr, sehr schön.","It was very, very nice."
3475,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,"Aber da möchte ich nicht drüber sprechen.""","But I don't want to talk about it."""
3476,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,Stefan und Claudia Effenberg waren schon oft getrennt. Und dann wieder ein Paar.,Stefan and Claudia Effenberg have often been separated and then become a couple again.
3477,LS_einfachstars_gpt7,/blog/16164-sind-claudia-und-stefan-effenberg-wieder-ein-paar.html,,,Vielleicht klappt es noch mal mit ihnen.,Maybe it will work out for them again.
3478,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,"Die Serie ""Gilmore Girls"" hat viele Fans.","Die Fernsehserie ""Gilmore Girls"" hat eine große Fangemeinde."
3479,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,Es ist eine amerikanische Serie. Es gibt 7 Staffeln davon.,"Es handelt sich um eine amerikanische Serie, die insgesamt 7 Staffeln umfasst."
3480,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,In Deutschland lief sie zum 1. Mal im Jahr 2004.,In Deutschland wurde sie erstmals im Jahr 2004 ausgestrahlt.
3481,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,Die beiden Hauptfiguren sind Lorelai Gilmore und ihre Tochter Rory. Sie wurden von den Schauspielerinnen Lauren Graham und Alexis Bledel gespielt.,"Die beiden Hauptfiguren sind Lorelai Gilmore und ihre Tochter Rory, gespielt von den Schauspielerinnen Lauren Graham und Alexis Bledel."
3482,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,Lauren Graham ist jetzt 47 Jahre alt. So sieht sie aus: Alexis Bledel ist jetzt 33 Jahre alt.,"Lauren Graham ist mittlerweile 47 Jahre alt, während Alexis Bledel 33 Jahre alt ist."
3483,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,So sieht sie aus: Jetzt hat die Zeitschrift BUNTE 10 Geheimnisse über die Serie verraten.Melissa McCarthySie ist Schauspielerin.,Die Zeitschrift BUNTE hat nun 10 Geheimnisse über die Serie verraten.
3484,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,Sie ist durch die Serie Gilmore Girls bekannt geworden. In der Serie geht es um eine Mutter und ihre Tochter. Und um ihr Leben in einer amerikanischen Klein-Stadt. In der Serie hat Melissa Mc Carthy die Köchin Sookie St. James gespielt.Melissa Mc Carthy hat in diesen Filmen mitgespielt:Meistens spielt Melissa Mc Carthy lustige Film-Rollen.Mit ihrer Arbeit verdient Melissa Mc Carthy sehr viel Geld.,"Eine der prominenten Schauspielerinnen der Serie ist Melissa McCarthy, die durch ihre Rolle als Köchin Sookie St. James bekannt geworden ist."
3485,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,Sie gehört zu den am besten verdienenden Schauspielerinnen der Welt. Für ihre Arbeit als Schauspielerin hat Melissa Mc Carthy viele Preise gewonnen.,Melissa McCarthy hat in vielen lustigen Filmen mitgespielt und gehört zu den bestbezahlten Schauspielerinnen der Welt.
3486,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,Zum Beispiel den Emmy. Und den MTV Movie Award [ MTV Film Preis ].Melissa Mc Carthy ist auch Filme-Macherin.,"Sie hat bereits mehrere Preise, darunter einen Emmy und einen MTV Movie Award, für ihre schauspielerische Leistung erhalten."
3487,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,Und sie schreibt Dreh-Bücher. [ In einem Dreh-Buch steht wie ein Film gemacht wird. Wer im Film etwas sagt.,Darüber hinaus ist sie auch als Regisseurin und Drehbuchautorin tätig.
3488,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,Oder was in einer Szene passiert. ]Melissa Mc Carthy ist verheiratet. Ihr Mann heißt Ben Falcone. Er ist auch Schauspieler und Filme-Macher. Melissa Mc Carthy und Ben Falcone haben 2 Kinder zusammen.,Melissa McCarthy ist mit dem Schauspieler und Filmemacher Ben Falcone verheiratet und gemeinsam haben sie zwei Kinder.
3489,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,"Einen Jungen und ein Mädchen.Melissa Mc Carthys Hobbys sind Schlafen, Tennis und die Wohnung dekorieren.","Ihre Hobbys sind Schlafen, Tennis und die Dekoration ihrer Wohnung."
3490,LS_einfachstars_gpt7,/blog/16161-10-geheimnisse-der-serie-gilmore-girls.html,,,Sie schreibt sich gerne mit ihren Freunden im Internet. Und sie mag die Fernseh-Serie Downtown Abby.,"Sie pflegt gerne den Kontakt zu Freunden im Internet und ist ein Fan der Fernsehserie ""Downton Abbey""."
3491,LS_einfachstars_gpt7,/blog/16162-james-blunt-hat-geheiratet.html,,,James Blunt ist Musiker. Er singt vor allem romantische Liebes-Lieder. Er kommt aus England. Aber jetzt lebt er auf Ibiza.,"James Blunt, ein britischer Musiker, der vor allem romantische Liebeslieder singt, hat kürzlich geheiratet."
3492,LS_einfachstars_gpt7,/blog/16162-james-blunt-hat-geheiratet.html,,,Er ist 40 Jahre alt.,
3493,LS_einfachstars_gpt7,/blog/16162-james-blunt-hat-geheiratet.html,,,So sieht er aus:,
3494,LS_einfachstars_gpt7,/blog/16162-james-blunt-hat-geheiratet.html,,,Jetzt hat James Blunt geheiratet.,
3495,LS_einfachstars_gpt7,/blog/16162-james-blunt-hat-geheiratet.html,,,Seine Freundin hieß vor der Hochzeit Sofia Wellesley. Sie ist 30 Jahre alt und arbeitet als Rechts-Beraterin.,"Seine Freundin Sofia Wellesley, eine 30-jährige Rechtsberaterin, wurde nun seine Ehefrau."
3496,LS_einfachstars_gpt7,/blog/16162-james-blunt-hat-geheiratet.html,,,Das paar hat gleich mehrere Male geheiratet. Zuerst am letzten Freitag in London. Dort gab es nur eine kleine Feier.,Die Hochzeit fand zunächst am letzten Freitag in London statt und wurde in kleinem Rahmen gefeiert.
3497,LS_einfachstars_gpt7,/blog/16162-james-blunt-hat-geheiratet.html,,,Danach gab es am Wochenende ein Fest auf Mallorca. Die Eltern der Braut haben dort ein Haus.,"Anschließend gab es am Wochenende eine weitere Feier auf Mallorca, da die Eltern der Braut dort ein Haus besitzen."
3498,LS_einfachstars_gpt7,/blog/16162-james-blunt-hat-geheiratet.html,,,Diesmal waren die Familie und viele Freunde zum Fest eingeladen.,Sowohl Familie als auch viele Freunde waren zu diesem Fest eingeladen.
3499,LS_einfachstars_gpt7,/blog/16162-james-blunt-hat-geheiratet.html,,,Abends nach dem Fest reiste das Hochzeits-Paar ab in die Flitterwochen. Abgereist sind sie in einem VW Käfer.,Nach der Feier brach das frisch vermählte Paar in die Flitterwochen auf und reiste dabei in einem VW Käfer ab.
3500,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,Dieses Wochen-Ende hat in München das Oktober-Fest angefangen.,Am vergangenen Wochenende begann das Oktoberfest in München.
3501,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,Der Münchner Bürger-Meister hat das erste Bier-Fass angestochen. Jetzt wird gefeiert bis zum 5. Oktober.,Der Bürgermeister von München hat das erste Bierfass angezapft und jetzt wird bis zum 5. Oktober gefeiert.
3502,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,Es gibt große Krüge mit Bier und viele Menschen aus aller Welt feiern in Zelten.,Es gibt große Krüge mit Bier und Menschen aus aller Welt feiern in den Festzelten.
3503,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,"Das Fest findet auf der Theresen-Wiese in München statt. Deshalb sagt man in Bayern ""Wiesn"" dazu.","Das Festival findet auf der Theresienwiese in München statt, weshalb es in Bayern als ""Wiesn"" bezeichnet wird."
3504,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,Viele Menschen tragen zu diesem Fest Tracht.,Viele Leute tragen traditionelle Trachten für dieses Fest.
3505,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,Das heißt: Die Männer ziehen Leder-Hosen an. Und die Frauen tragen Dirndl.,"Männer tragen Lederhosen und Frauen tragen Dirndl, wie auf diesem Bild."
3506,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,So wie auf diesem Bild: Auf der Wiesn wird auch viel geflirtet.,Es wird viel geflirtet auf der Wiesn.
3507,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,"Die Frauen senden den Männern Signale. Je nachdem, wie sie die Schürze ihres Dirndls binden, hat das eine unterschiedliche Bedeutung.","Die Frauen senden den Männern Signale, je nachdem, wie sie ihre Schürze binden."
3508,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,"Wenn die Schleife auf der linken Seite gebunden ist, heißt das: Die Frau ist nicht in einer Beziehung.","Eine Schleife auf der linken Seite bedeutet, dass die Frau nicht in einer Beziehung ist."
3509,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,"Wenn die Schleife auf der rechten Seite gebunden ist, heißt das: Die Frau ist verlobt oder verheiratet. Sie ist nicht an einem Flirt interessiert.","Eine Schleife auf der rechten Seite bedeutet, dass die Frau verlobt oder verheiratet ist und kein Interesse an einem Flirt hat."
3510,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,"So wie hier: Wenn die Schleife vorne in der Mitte gebunden ist, heißt das: Die Frau ist noch Jung-Frau. Das heißt: Sie hatte noch keinen Sex.","Wenn die Schleife vorne in der Mitte gebunden ist, bedeutet das, dass die Frau noch Jungfrau ist und noch keinen Sex hatte."
3511,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,"Wenn die Schleife hinten in der Mitte gebunden ist, heißt das: Die Frau ist Witwe. Ihr Mann ist gestorben.","Wenn die Schleife hinten in der Mitte gebunden ist, bedeutet das, dass die Frau verwitwet ist und ihr Mann gestorben ist."
3512,LS_einfachstars_gpt7,/blog/16163-so-bindet-man-die-dirndl-schuerze-zum-oktober-fest.html,,,"Wie dieser Brauch entstanden ist, weiß man heute nicht mehr.",Der Ursprung dieses Brauchs ist heute nicht mehr bekannt.
3513,LS_einfachstars_gpt7,/blog/16159-denkmal-fuer-robert-gernhardt-ein-onanierender-kragen-baer.html,,,"Robert Gernhardt ist ein deutscher Schrift-Steller, Zeichner und Maler. 2006 ist er gestorben. So sah er aus: Jetzt bekommt Robert Gernhardt ein Denkmal.","Robert Gernhardt war ein deutscher Autor, Illustrator und Maler, der im Jahr 2006 verstorben ist."
3514,LS_einfachstars_gpt7,/blog/16159-denkmal-fuer-robert-gernhardt-ein-onanierender-kragen-baer.html,,,"Es soll in Göttingen stehen. Es wird ein sehr außer-gewöhnliches Denkmal. Robert Gernhardt hat einmal geschrieben: ""Der Kragenbär,","Nun soll ihm in Göttingen ein Denkmal errichtet werden, das sehr ungewöhnlich ist."
3515,LS_einfachstars_gpt7,/blog/16159-denkmal-fuer-robert-gernhardt-ein-onanierender-kragen-baer.html,,,"der holt sich munter/ einen nach dem anderen runter."" Deshalb wird das Denkmal ein Kragen-Bär sein.",Der Künstler Siegfried Böttcher wird dieses Denkmal aus Bronze gestalten.
3516,LS_einfachstars_gpt7,/blog/16159-denkmal-fuer-robert-gernhardt-ein-onanierender-kragen-baer.html,,,"Ein Kragen-Bär, der sich selbst befriedigt. Aus Bronze.","Es wird die Form eines Kragenbären haben, der sich selbst befriedigt."
3517,LS_einfachstars_gpt7,/blog/16159-denkmal-fuer-robert-gernhardt-ein-onanierender-kragen-baer.html,,,Das Denkmal wird sehr groß sein. Ungefähr so groß wie eine Wasch-Maschine.,"Das Denkmal wird sehr groß sein, etwa so groß wie eine Waschmaschine."
